Id,pub_title,dataset_title,dataset_label,cleaned_label
b333d751-5375-4291-b65f-14e4bc431da2,Diseased Region Detection of Longitudinal Knee Magnetic Resonance Imaging Data,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
552b08a5-dca5-482b-ad1e-119145674401,Distinct influence of specific versus global connectivity on the different Alzheimer’s disease biomarkers,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
7a4c339e-ef44-4335-b582-4d4bc80c5ffe,Statistical analysis of relative pose information of subcortical nuclei: Application on ADNI data,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
009a8e9d-f33c-4319-9f58-fc3e2e71e02b,"Multimodality Imaging Approaches in Alzheimer's disease. Part II: 1H MR spectroscopy, FDG PET and Amyloid PET",Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
7fe5c74f-d54d-4f47-973e-38ccd60d0e40,Progressive multi‐atlas label fusion by dictionary evolution,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
f424d70c-bb72-417a-ae4c-5596ae941628,"Fatty Acids, Antioxidants and Physical Activity in Brain Aging",Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
e3381927-42a5-4f87-96bf-d7901265a3d8,Testing a MultiTEP-based combination vaccine to reduce Aβ and tau pathology in Tau22/5xFAD bigenic mice,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
4779d580-9473-4c0a-bb48-31bb3ab7c3d3,Brain properties predict proximity to symptom onset in sporadic Alzheimer’s disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
beb6ff15-77be-4eeb-b5ef-73f484a18307,Brain Atrophy in Healthy Aging Is Related to CSF Levels of Aβ1-42,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
f14a61ea-b9bf-4def-ad9c-d0e5c97e4d2b,Inherent Structure-Based Multiview Learning With Multitemplate Feature Representation for Alzheimer's Disease Diagnosis,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
5580e4f1-eea1-4a13-8e77-bce6a1168493,Level of Executive Function Influences Verbal Memory in Amnestic Mild Cognitive Impairment and Predicts Prefrontal and Posterior Cingulate Thickness,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
8bc973cb-4448-4d93-9308-1509979d85eb,Deep Learning Framework for Alzheimer’s Disease Diagnosis via 3D-CNN and FSBi-LSTM,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
d060d539-ea97-4434-b40f-b86da6cc87d2,Identifying progressive imaging genetic patterns via multi-task sparse canonical correlation analysis: a longitudinal study of the ADNI cohort,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
22814920-ed13-4aa9-8ad7-1f2e742106f1,Deep Learning on MRI Affirms the Prominence of the Hippocampal Formation in Alzheimer’s Disease Classification,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
26487967-37aa-48b3-9e1e-cd021433e709,Role of docosahexaenoic acid in the modulation of glial cells in Alzheimer’s disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
a7d4c1ee-3359-46f6-b827-a230294763de,Alzheimer's disease Archimedes condition-event simulator: Development and validation,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
912c3145-d6d4-44d5-b3e1-e60486a4dae2,Metric Distances between Hippocampal Shapes Indicate Different Rates of Change over Time in Nondemented and Demented Subjects,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
74472eec-0652-4fbb-b3cc-18ba1fc02923,Heterogeneous patterns of brain atrophy in Alzheimer's disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
e7c3f841-12b5-49c2-af34-2b03606770d6,The effects of noncoding aquaporin-4 single-nucleotide polymorphisms on cognition and functional progression of Alzheimer's disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
3c9fa652-f022-4746-b06c-8497a5d18b05,Applying Automated MR-Based Diagnostic Methods to the Memory Clinic: A Prospective Study,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
e9a2d09b-6d00-4331-85bd-256a8ef1c29d,A Functional Varying-Coefficient Single-Index Model for Functional Response Data.,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
6014d65c-9681-44ef-a08e-7d0fc2ee8f73,Bioprofile Analysis: A New Approach for the Analysis of Biomedical Data in Alzheimer's Disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
8f738402-d006-4801-8dd7-87c8026d4bcf,Leveraging existing data sets to generate new insights into Alzheimer’s disease biology in specific patient subsets,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
71f6cb74-de79-4cdf-bd10-f1e78c9942bc,Independent information from cerebrospinal fluid amyloid-β and florbetapir imaging in Alzheimer's disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
ad05f4e7-6f11-4e34-80ad-f933e068c4f0,Morphometric and Histologic Substrates of Cingulate Integrity in Elders with Exceptional Memory Capacity,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
9a74ff45-e3e5-4145-b20f-ab7377d6ec07,Non-linear registration improves statistical power to detect hippocampal atrophy in aging and dementia,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
7bb93a7a-9976-41ca-8fbd-eebe028f45fc,"Relationship between imaging biomarkers, age, progression and symptom severity in Alzheimer's disease",Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
81f36b9a-f919-4f40-964c-7a6d0fea8fea,Modulation of glucose metabolism and metabolic connectivity by β-amyloid,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
bac892ce-fde9-4f67-b234-5f14484264a8,Dynamic Modeling of Multivariate Latent Processes and Their Temporal Relationships: Application to Alzheimer's Disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
1b25503f-33b1-4151-8333-1308cc4b4612,Covariance statistics and network analysis of brain PET imaging studies,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
dbc3e259-dadc-4a3f-9f5a-7206ea69b756,The apolipoprotein E epsilon 4 allele is associated with ventricular expansion rate and surface morphology in dementia and normal aging,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
80c04097-938b-4c87-bec2-cc2a082676a7,Gender-specific impact of personal health parameters on individual brain aging in cognitively unimpaired elderly subjects,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
8b11aaf3-695e-4672-82ba-6307be1bd0c2,Characterizing Gene and Protein Crosstalks in Subjects at Risk of Developing Alzheimer’s Disease: A New Computational Approach,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
da98e926-14ba-4c5d-b849-725454ab3336,aBEAT: A Toolbox for Consistent Analysis of Longitudinal Adult Brain MRI,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
58d8a170-3d06-4733-9d24-8bfb6c0f4c33,Latest advances in cerebrospinal fluid and blood biomarkers of Alzheimer’s disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
0c6af431-04e4-4a43-b9d8-4c67c0736963,Classification of Structural MRI Images in Alzheimer's Disease from the Perspective of Ill-Posed Problems,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
2b4a1136-67a5-4474-a87a-0b936dffbfb0,Random forest-based similarity measures for multi-modal classification of Alzheimer's disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
ea6fc3dc-311f-448f-ad28-dfd99d9d5c20,The Influence of Cerebrospinal Fluid Abnormalities and APOE 4 on PHF-Tau Protein: Evidence From Voxel Analysis and Graph Theory,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
6fc4bdd3-3223-4a1f-a178-95e411de55bd,Toward more predictive genetic mouse models of Alzheimer's disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
c62e1f9f-2460-4b05-adc5-d0d592dedf76,Polygenic Risk Score for Alzheimer’s Disease Is Associated With Ch4 Volume in Normal Subjects,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
155c1902-775f-4ad5-9b38-92d0403985cf,Meta-Weighted Gaussian Process Experts for Personalized Forecasting of AD Cognitive Changes,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
5254fa0c-5842-4edb-824f-c4fc5d5ffb75,Early diagnosis of Alzheimer's disease using cortical thickness: impact of cognitive reserve,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
2fa82b06-08bf-4bf2-9750-3e52c3ad6b7c,Imaging Biomarkers in Alzheimer’s Disease: A Practical Guide for Clinicians,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
be58ad2f-813d-4746-80db-dc42ec1ddcc2,MultiLink Analysis: Brain Network Comparison via Sparse Connectivity Analysis,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
002203f0-1c57-4400-abc1-b783c4085743,A Hybrid Geometric–Statistical Deformable Model for Automated 3-D Segmentation in Brain MRI,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
2d87edff-5a2e-4d65-903e-856e97850b57,Cognitive reserve and lifestyle: moving towards preclinical Alzheimer’s disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
0f443c6a-a832-4ce0-aecf-4ce0b9a77a1b,FDG-PET for Prediction of AD Dementia in Mild Cognitive Impairment. A Review of the State of the Art with Particular Emphasis on the Comparison with Other Neuroimaging modalities (MRI and Perfusion SPECT).,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
e6e40543-b111-4f5a-9c49-23d9cf93dffd,Fully Automated Segmentation of the Pons and Midbrain Using Human T1 MR Brain Images,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
e41815c6-bcc9-4e94-b6d3-f2ebfc9d2bc0,Morphometricity as a measure of the neuroanatomical signature of a trait,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
7e9ef998-a257-4190-bd80-2136edf5e859,Metabolic connectomics targeting brain pathology in dementia with Lewy bodies,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
483c2aa2-b384-4386-9222-99dc02f46b4a,Hybrid High-order Functional Connectivity Networks Using Resting-state Functional MRI for Mild Cognitive Impairment Diagnosis,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
fca62281-20fa-4f16-851c-3b8e65530684,Blood Protein Markers of Neocortical Amyloid-β Burden: A Candidate Study Using SOMAscan Technology,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
d0a75e51-5593-48f2-9ed5-ebf33df785dc,Detection of Alzheimer's disease at mild cognitive impairment and disease progression using autoantibodies as blood-based biomarkers,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
5a3a84db-4405-4922-87bb-960e05aa81e1,Brain beta-amyloid measures and magnetic resonance imaging atrophy both predict time-to-progression from mild cognitive impairment to Alzheimer’s disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
5867c7e9-c2ea-4d8e-8707-e847ddec7194,Gene Expression Based Computation Methods for Alzheimer's Disease Progression using Hippocampal Volume Loss and MMSE Scores,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
77b3d641-8437-444b-a04b-b77b555a89a4,Spatial patterns of brain amyloid- burden and atrophy rate associations in mild cognitive impairment,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
d86ef895-f526-4aec-ad8a-3fb597258868,Rates of Decline in Alzheimer Disease Decrease with Age,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
7a9e289d-de6c-4b41-a0e1-336f92324b20,Removing inter-subject technical variability in magnetic resonance imaging studies,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
32ba2545-d5cd-4d70-98ee-500e071c9d74,Structural Correlation‐based Outlier Rejection (SCORE) algorithm for arterial spin labeling time series,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
e6e4ade6-eb86-48b4-9067-8d2f61799a3c,A roadmap for the prevention of dementia: The inaugural Leon Thal Symposium,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
fdbe16c9-fa0d-43a2-9262-251bcf0b4504,Repetitive transcranial magnetic stimulation (rTMS) for treatment-resistant major depression (TRMD) Veteran patients: study protocol for a randomized controlled trial,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
079ea50a-d1dd-41c1-97b1-642c85e0af82,Nonlinear registration of longitudinal images and measurement of change in regions of interest,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
f4e30a08-3312-474e-b0ab-525f6d414542,Sparse methods for biomedical data,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
7dd31a80-2389-4c66-a041-29367e109f87,Ventricular and Periventricular Anomalies in the Aging and Cognitively Impaired Brain,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
5f41c887-153a-487c-8727-15182b357604,Application of T1-/T2-Weighted Ratio Mapping to Elucidate Intracortical Demyelination Process in the Alzheimer’s Disease Continuum,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
0796113d-cc95-4778-81a5-9e555bb61cf4,Alzheimer’s Disease Computer-Aided Diagnosis: Histogram-Based Analysis of Regional MRI Volumes for Feature Selection and Classification,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
20a74368-6b44-46cf-85a2-390476628dbf,Comparison of brain connectomes by MRI and genomics and its implication in Alzheimer’s disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
35c429d9-c904-4bec-9c92-dbfef42485fd,Fast and accurate pseudo multispectral technique for whole-brain MRI tissue classification,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
bc8d3a11-7fe0-40f4-a9cc-c0f2295653d3,"Multimodal Discrimination between Normal Aging, Mild Cognitive Impairment and Alzheimer’s Disease and Prediction of Cognitive Decline",Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
0f50c532-2ad7-41d0-9f7c-b0918fb1f39d,3D scattering transforms for disease classification in neuroimaging,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
23d74209-5017-41ca-b4ff-74bf8212e3bd,Resting state network modularity along the prodromal late onset Alzheimer's disease continuum,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
cc66de26-65de-495b-ae1b-dcb697fd2e29,Temporally Constrained Group Sparse Learning for Longitudinal Data Analysis in Alzheimer's Disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
4ec4518a-e62e-4379-a3dd-e13fb4d99055,Quantitative representations of an exaggerated anxiety response in the brain of female spider phobics—a parametric fMRI study,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
05c30e0f-2fa9-4e19-a8ab-b19b35c432eb,3D tract‐specific local and global analysis of white matter integrity in Alzheimer's disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
17017d31-5c82-495b-8725-cb2d3c710a79,Identifying incipient dementia individuals using machine learning and amyloid imaging,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
226b3064-b988-48af-aa16-442e9846fc25,Neuroimaging and its Relevance to Understanding Pathways Linking Diabetes and Cognitive Dysfunction,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
4ef2b977-2e2d-41f5-8ed6-3f44c691f620,The Alzheimer's Disease Neuroimaging Initiative: Progress report and future plans,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
58883882-8289-43b2-bc58-d9fc647bf84c,Quantitative and qualitative assessment of structural magnetic resonance imaging data in a two-center study,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
096559c6-23b4-4f03-a168-f3f64193b81b,Serum cholesterol and variant in cholesterol-related gene CETP predict white matter microstructure,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
422b56b1-43a0-4002-9656-a80be97e0e7b,Measuring cognition and function in the preclinical stage of Alzheimer's disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
bec73f3e-8106-40c2-b4b6-f3d762469765,"Determining cut-points for Alzheimer's disease biomarkers: statistical issues, methods and challenges.",Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
87d9b0b0-61f9-42e5-b29f-12c83ea846db,Semiparametric Bayes conditional graphical models for imaging genetics applications.,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
fd16f751-d805-4b9b-b7e4-7029ac4c3097,Estimating CT Image From MRI Data Using Structured Random Forest and Auto-Context Model,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
1ea67b96-c1b9-4917-a620-83b8e3f44e68,Collaborative European NeuroTrauma Effectiveness Research in Traumatic Brain Injury (CENTER-TBI),Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
01860fa5-2c39-4ea2-9124-74458ae4a4b4,Sharing Heterogeneous Data: The National Database for Autism Research,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
1e32b189-0709-408c-a39e-9576d97c2b9d,Dysexecutive and amnesic AD subtypes defined by single indicator and modern psychometric approaches: relationships with SNPs in ADNI,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
3608b490-8c54-4f50-a32f-02c49ed7083d,"Amyloid-β deposition in mild cognitive impairment is associated with increased hippocampal activity, atrophy and clinical progression",Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
adac3d1a-7b07-4318-99c6-82ae792c1fde,Ventricular enlargement as a possible measure of Alzheimer's disease progression validated using the Alzheimer's disease neuroimaging initiative database,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
deb8faa6-1983-44b3-b466-22b464b4c421,Identification of clusters of rapid and slow decliners among subjects at risk for Alzheimer’s disease,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
6e4f1acb-e918-4b4e-bdb1-c8e6287e9f55,"Emerging co-morbidities of obstructive sleep apnea: cognition, kidney disease, and cancer",Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
c89c9136-9282-4c03-80a5-823eb7c4e0b9,Precision Psychiatry Applications with Pharmacogenomics: Artificial Intelligence and Machine Learning Approaches,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
082b939a-0d35-48b5-8af4-9b425e31e39f,Progesterone mediates brain functional connectivity changes during the menstrual cycle—a pilot resting state MRI study,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
b5c73c6e-10a9-4634-afe0-fcb745f4cd33,"Amyloid positron emission tomography and cerebrospinal fluid results from a crenezumab anti-amyloid-beta antibody double-blind, placebo-controlled, randomized phase II study in mild-to-moderate Alzheimer’s disease (BLAZE)",Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
4d1b232b-e296-40df-a8c8-6d4f00bbe851,Evaluating Shape Alignment via Ensemble Visualization,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
d9dd6fb0-f02b-49f9-96ff-a6432c101059,"Apolipoprotein E, gender, and Alzheimer’s disease: an overlooked, but potent and promising interaction",Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
4dfbe10a-0c49-4f13-acfc-b6efd4fbe7fd,Manifold Learning in Medical Imaging,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
8de1b4d7-c3c5-49f0-9d4d-05ba8f3b39fa,A kernel machine method for detecting effects of interaction between multidimensional variable sets: An imaging genetics application,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
1627b428-66fe-4792-9a2d-c72efa523306,Iron Dysregulation and Dormant Microbes as Causative Agents for Impaired Blood Rheology and Pathological Clotting in Alzheimer’s Type Dementia,Alzheimer's Disease Neuroimaging Initiative (ADNI),Alzheimer's Disease Neuroimaging Initiative (ADNI),alzheimer s disease neuroimaging initiative adni 
